budget,budget_by_millions,genre_id,id,original_language,original_title,popularity,release_date,month_of_release,revenue,revenue_by_millions,runtime,status,title,vote_average,vote_count
80000000,80,28,9257,en,S.W.A.T.,34.052253,8/8/2003,8,116643346,116.643346,117,Released,S.W.A.T.,5.8,770
68000000,68,18,1903,en,Vanilla Sky,27.299301,10/12/2001,12,203388341,203.388341,136,Released,Vanilla Sky,6.5,1078
75000000,75,18,9697,en,Lady in the Water,20.219385,21/7/2006,7,42285169,42.285169,110,Released,Lady in the Water,5.3,409
70000000,70,12,395,en,AVP: Alien vs. Predator,42.957216,12/8/2004,8,171183863,171.183863,101,Released,AVP: Alien vs. Predator,5.5,1217
75000000,75,35,23398,en,Alvin and the Chipmunks: The Squeakquel,29.412262,21/12/2009,12,443140005,443.140005,88,Released,Alvin and the Chipmunks: The Squeakquel,5.4,666
75000000,75,28,10590,en,We Were Soldiers,19.708731,1/3/2002,3,114660784,114.660784,138,Released,We Were Soldiers,6.7,521
70000000,70,28,117263,en,Olympus Has Fallen,59.428223,20/3/2013,3,161025640,161.02564,120,Released,Olympus Has Fallen,6.2,2981
70000000,70,87,200,en,Star Trek: Insurrection,19.711951,10/12/1998,12,118000000,118,103,Released,Star Trek: Insurrection,6.3,391
70000000,70,28,44943,en,Battle: Los Angeles,49.199234,8/3/2011,3,202466756,202.466756,116,Released,Battle: Los Angeles,5.5,1448
70000000,70,12,587,en,Big Fish,46.199482,25/12/2003,12,122919055,122.919055,125,Released,Big Fish,7.6,1994
0,0,14,10395,en,Wolf,13.758526,17/6/1994,6,0,0,125,Released,Wolf,6,216
66000000,66,18,57212,en,War Horse,29.505574,25/12/2011,12,177584879,177.584879,146,Released,War Horse,7,992
70000000,70,10,152760,en,The Monuments Men,43.873266,24/1/2014,1,154984035,154.984035,118,Released,The Monuments Men,5.8,1523
70000000,70,12,2756,en,The Abyss,24.961625,9/8/1989,8,90000098,90.000098,139,Released,The Abyss,7.1,808
70000000,70,18,33909,en,Wall Street: Money Never Sleeps,23.25645,2/9/2010,9,134748021,134.748021,133,Released,Wall Street: Money Never Sleeps,5.8,493
70000000,70,27,49017,en,Dracula Untold,64.457947,1/10/2014,10,215529201,215.529201,92,Released,Dracula Untold,6.2,2389
70000000,70,18,9882,en,The Siege,20.089933,6/11/1998,11,116672912,116.672912,116,Released,The Siege,6,352
70000000,70,12,2270,en,Stardust,48.032734,9/8/2007,8,135560026,135.560026,127,Released,Stardust,7.1,1184
70000000,70,12,978,en,Seven Years in Tibet,16.92991,12/9/1997,9,131457682,131.457682,136,Released,Seven Years in Tibet,7,630
70000000,70,35,44564,en,The Dilemma,14.780634,13/1/2011,1,67112664,67.112664,111,Released,The Dilemma,5.2,304
70000000,70,28,3132,en,Bad Company,14.086292,7/6/2002,6,65977295,65.977295,116,Released,Bad Company,5.4,228
60000000,60,12,8814,en,Doom,29.261348,20/10/2005,10,55987321,55.987321,105,Released,Doom,5,609
70000000,70,28,8427,en,I Spy,13.267631,31/10/2002,10,33561137,33.561137,97,Released,I Spy,5.2,269
70000000,70,14,52520,en,Underworld: Awakening,58.401204,19/1/2012,1,160112671,160.112671,88,Released,Underworld: Awakening,6.1,1862
75000000,75,35,80585,en,Rock of Ages,23.515938,13/6/2012,6,59418613,59.418613,123,Released,Rock of Ages,6,385
70000000,70,18,10592,en,Hart's War,14.244518,15/2/2002,2,32287044,32.287044,125,Released,Hart's War,5.9,241
66000000,66,28,49021,en,Killer Elite,29.501489,23/9/2011,9,57777106,57.777106,116,Released,Killer Elite,6.1,695
0,0,28,11535,en,Rollerball,9.306253,8/2/2002,2,0,0,98,Released,Rollerball,3.4,106
70000000,70,28,10550,en,Ballistic: Ecks vs. Sever,8.37378,20/9/2002,9,19924033,19.924033,91,Released,Ballistic: Ecks vs. Sever,4.3,97
70000000,70,53,11258,en,Hard Rain,10.930537,16/1/1998,1,19870567,19.870567,97,Released,Hard Rain,5.5,179
75000000,75,12,12610,en,Osmosis Jones,10.54544,7/8/2001,8,13596911,13.596911,95,Released,Osmosis Jones,5.9,228
70000000,70,16,59981,en,Legends of Oz: Dorothy's Return,6.682006,13/6/2013,6,18662027,18.662027,88,Released,Legends of Oz: Dorothy's Return,5.9,43
70000000,70,80,201088,en,Blackhat,46.832372,13/1/2015,1,17752940,17.75294,133,Released,Blackhat,5.1,826
70000000,70,96,5137,en,Sky Captain and the World of Tomorrow,24.664776,17/9/2004,9,57958696,57.958696,107,Released,Sky Captain and the World of Tomorrow,5.7,439
70000000,70,80,3093,en,Basic Instinct 2,13.483387,29/3/2006,3,38629478,38.629478,114,Released,Basic Instinct 2,4.6,180
50000000,50,28,107846,en,Escape Plan,44.478043,9/10/2013,10,122915111,122.915111,115,Released,Escape Plan,6.7,1659
70000000,70,28,188207,en,The Legend of Hercules,25.020428,10/1/2014,1,61279452,61.279452,99,Released,The Legend of Hercules,4.4,533
68000000,68,53,4614,en,The Sum of All Fears,22.392544,31/5/2002,5,193000000,193,124,Released,The Sum of All Fears,5.9,437
68000000,68,12,24021,en,The Twilight Saga: Eclipse,107.069763,23/6/2010,6,698491347,698.491347,124,Released,The Twilight Saga: Eclipse,5.8,2301
68000000,68,28,11371,en,The Score,22.572323,13/7/2001,7,71069884,71.069884,124,Released,The Score,6.7,423
69000000,69,16,20352,en,Despicable Me,113.858273,8/7/2010,7,543513985,543.513985,95,Released,Despicable Me,7.1,6478
60000000,60,28,11517,en,Money Train,10.004564,21/11/1995,11,35431113,35.431113,103,Released,Money Train,5.4,222
68000000,68,35,214756,en,Ted 2,68.734513,25/6/2015,6,217022588,217.022588,115,Released,Ted 2,6.2,2463
70000000,70,12,26428,en,Agora,18.888806,17/5/2009,5,39041505,39.041505,127,Released,Agora,6.9,395
68000000,68,12,9824,en,Mystery Men,12.948627,6/8/1999,8,29762011,29.762011,121,Released,Mystery Men,5.7,250
36000000,36,35,48988,en,Hall Pass,27.11589,25/2/2011,2,83160734,83.160734,105,Released,Hall Pass,5.4,611
90000000,90,18,9008,en,The Insider,26.153669,28/10/1999,10,60289912,60.289912,157,Released,The Insider,7.3,481
80000000,80,28,300673,en,The Finest Hours,28.223664,25/1/2016,1,52099090,52.09909,114,Released,The Finest Hours,6.3,588
70000000,70,28,12113,en,Body of Lies,37.507136,10/10/2008,10,113280098,113.280098,128,Released,Body of Lies,6.5,895
69000000,69,35,38778,en,Dinner for Schmucks,11.023691,30/7/2010,7,86387857,86.387857,114,Released,Dinner for Schmucks,5.5,531
69000000,69,28,72331,en,Abraham Lincoln: Vampire Hunter,38.634767,20/6/2012,6,112265139,112.265139,94,Released,Abraham Lincoln: Vampire Hunter,5.5,1269
66000000,66,10,1844,en,Entrapment,25.877794,29/4/1999,4,212404396,212.404396,112,Released,Entrapment,6,602
66000000,66,96,846,en,The X Files,18.59991,19/6/1998,6,189198313,189.198313,121,Released,The X Files,6.6,488
67000000,67,28,9703,en,The Last Legion,12.282911,19/4/2007,4,25303038,25.303038,102,Released,The Last Legion,5,207
70000000,70,18,857,en,Saving Private Ryan,76.041867,24/7/1998,7,481840909,481.840909,169,Released,Saving Private Ryan,7.9,5048
66000000,66,28,136797,en,Need for Speed,54.81489,13/3/2014,3,203277636,203.277636,130,Released,Need for Speed,6.1,1520
70000000,70,35,3981,en,What Women Want,31.39165,15/12/2000,12,374111707,374.111707,127,Released,What Women Want,6.1,992
59000000,59,16,425,en,Ice Age,99.561972,10/3/2002,3,383257136,383.257136,81,Released,Ice Age,7.1,3857
68000000,68,18,6171,en,Dreamcatcher,26.792794,21/3/2003,3,75715436,75.715436,136,Released,Dreamcatcher,5.3,567
65000000,65,36,72976,en,Lincoln,36.307296,9/11/2012,11,275293450,275.29345,149,Released,Lincoln,6.7,1429
63000000,63,28,603,en,The Matrix,104.309993,30/3/1999,3,463517383,463.517383,136,Released,The Matrix,7.9,8907
52000000,52,18,568,en,Apollo 13,68.140214,30/6/1995,6,355237933,355.237933,140,Released,Apollo 13,7.3,1599
65000000,65,14,9021,en,The Santa Clause 2,14.646884,31/10/2002,10,172855065,172.855065,104,Released,The Santa Clause 2,5.5,297
61000000,61,18,82695,en,Les Misérables,48.356214,18/12/2012,12,441809770,441.80977,157,Released,Les Misérables,7.1,1884
65000000,65,35,9489,en,You've Got Mail,28.540267,17/12/1998,12,250821495,250.821495,119,Released,You've Got Mail,6.3,838
65000000,65,35,12133,en,Step Brothers,22.977983,25/7/2008,7,128107642,128.107642,98,Released,Step Brothers,6.5,1062
95000000,95,28,9342,en,The Mask of Zorro,31.086791,16/7/1998,7,250288523,250.288523,136,Released,The Mask of Zorro,6.3,1183
65000000,65,35,41733,en,Due Date,43.865294,4/11/2010,11,211780824,211.780824,95,Released,Due Date,6.2,1685
65000000,65,18,227306,en,Unbroken,43.055253,25/12/2014,12,163442937,163.442937,137,Released,Unbroken,7.3,1400
65000000,65,28,5551,en,Space Cowboys,15.772081,31/7/2000,7,128884132,128.884132,130,Released,Space Cowboys,6.3,403
70000000,70,28,9350,en,Cliffhanger,26.19909,28/5/1993,5,255000211,255.000211,112,Released,Cliffhanger,6.1,588
50000000,50,28,9208,en,Broken Arrow,22.769108,9/2/1996,2,150270147,150.270147,108,Released,Broken Arrow,5.7,453
65000000,65,14,4244,en,The Kid,18.281798,7/7/2000,7,69700000,69.7,104,Released,The Kid,6,238
63000000,63,18,1852,en,World Trade Center,24.697533,9/8/2006,8,162945894,162.945894,128,Released,World Trade Center,5.9,447
65000000,65,18,11820,en,Mona Lisa Smile,19.718544,19/12/2003,12,0,0,117,Released,Mona Lisa Smile,6.5,393
65000000,65,35,76493,en,The Dictator,31.349143,15/5/2012,5,179379533,179.379533,83,Released,The Dictator,5.9,1743
65000000,65,96,345,en,Eyes Wide Shut,27.870312,14/7/1999,7,162091208,162.091208,159,Released,Eyes Wide Shut,7.1,1234
65000000,65,35,196867,en,Annie,33.439187,19/12/2014,12,133821816,133.821816,119,Released,Annie,6,466
50100000,50.1,10,256591,en,Focus,59.634029,25/2/2015,2,153962963,153.962963,105,Released,Focus,6.7,2542
65000000,65,28,59962,en,This Means War,38.994297,14/2/2012,2,156974557,156.974557,103,Released,This Means War,5.9,1389
65000000,65,87,36648,en,Blade: Trinity,49.660055,8/12/2004,12,128905366,128.905366,123,Released,Blade: Trinity,5.7,1252
4200000,4.2,28,1880,en,Red Dawn,11.743085,10/8/1984,8,38376497,38.376497,114,Released,Red Dawn,6.4,215
65000000,65,35,9440,en,Primary Colors,9.110247,20/3/1998,3,0,0,143,Released,Primary Colors,6.1,94
65000000,65,28,71679,en,Resident Evil: Retribution,6.227675,12/9/2012,9,240159255,240.159255,95,Released,Resident Evil: Retribution,5.6,1600
45000000,45,28,10483,en,Death Race,42.57877,22/8/2008,8,73762516,73.762516,105,Released,Death Race,6,1175
65000000,65,80,11412,en,The Long Kiss Goodnight,15.858629,11/10/1996,10,89456761,89.456761,120,Released,The Long Kiss Goodnight,6.5,314
65000000,65,28,11983,en,Proof of Life,14.866901,8/12/2000,12,0,0,135,Released,Proof of Life,6,208
65000000,65,10,6795,en,Zathura: A Space Adventure,15.194239,6/11/2005,11,64321501,64.321501,101,Released,Zathura: A Space Adventure,6.1,779
63000000,63,18,550,en,Fight Club,146.757391,15/10/1999,10,100853753,100.853753,139,Released,Fight Club,8.3,9413
65000000,65,18,11170,en,We Are Marshall,8.629665,12/12/2006,12,43545364,43.545364,124,Released,We Are Marshall,6.7,186
65000000,65,28,9292,en,Hudson Hawk,16.803457,23/5/1991,5,17218080,17.21808,100,Released,Hudson Hawk,5.4,269
65000000,65,28,10783,en,Lucky Numbers,2.952595,27/10/2000,10,0,0,105,Released,Lucky Numbers,4.9,52
65000000,65,27,100241,en,"I, Frankenstein",31.324734,22/1/2014,1,71154592,71.154592,92,Released,"I, Frankenstein",5,687
50000000,50,80,257,en,Oliver Twist,20.415572,23/9/2005,9,42093706,42.093706,130,Released,Oliver Twist,6.7,274
43000000,43,28,9947,en,Elektra,28.613892,13/1/2005,1,56681566,56.681566,97,Released,Elektra,4.8,575
65000000,65,80,189,en,Sin City: A Dame to Kill For,85.428395,20/8/2014,8,39407616,39.407616,102,Released,Sin City: A Dame to Kill For,6.3,1286
64000000,64,18,12618,en,Random Hearts,4.137237,8/10/1999,10,74608570,74.60857,133,Released,Random Hearts,5.3,63
55000000,55,12,253412,en,Everest,60.246978,10/9/2015,9,203427584,203.427584,121,Released,Everest,6.7,1772
50000000,50,80,1427,en,Perfume: The Story of a Murderer,42.551902,13/9/2006,9,132180323,132.180323,147,Released,Perfume: The Story of a Murderer,7.1,1165
63000000,63,35,818,en,Austin Powers in Goldmember,40.137264,26/7/2002,7,296655431,296.655431,94,Released,Austin Powers in Goldmember,5.9,979
65000000,65,16,16577,en,Astro Boy,24.857079,15/10/2009,10,44091067,44.091067,94,Released,Astro Boy,6.1,409
63000000,63,12,329,en,Jurassic Park,40.413191,11/6/1993,6,920100000,920.1,127,Released,Jurassic Park,7.6,4856
63000000,63,18,12160,en,Wyatt Earp,13.859307,24/6/1994,6,25052000,25.052,191,Released,Wyatt Earp,6.5,202
62000000,62,28,9331,en,Clear and Present Danger,18.832471,3/8/1994,8,215887717,215.887717,141,Released,Clear and Present Danger,6.4,386
65000000,65,28,300168,zh,天將雄師,9.568884,19/2/2015,2,121545703,121.545703,127,Released,Dragon Blade,5.9,145
64000000,64,35,9072,en,Little Man,12.421504,31/8/2006,8,101595121,101.595121,98,Released,Little Man,5.3,261
62000000,62,28,3536,en,U-571,18.096884,20/4/2000,4,127666415,127.666415,116,Released,U-571,6.1,340
62000000,62,35,9087,en,The American President,11.056763,17/11/1995,11,107879496,107.879496,106,Released,The American President,6.5,195
62000000,62,35,12177,en,The Love Guru,13.218008,20/6/2008,6,41819064,41.819064,87,Released,The Love Guru,4.3,242
62000000,62,28,12138,en,3000 Miles to Graceland,11.262655,23/2/2001,2,18720175,18.720175,125,Released,3000 Miles to Graceland,5.8,178
44000000,44,80,273248,en,The Hateful Eight,68.717016,25/12/2015,12,155760117,155.760117,167,Released,The Hateful Eight,7.6,4274
53000000,53,28,9955,en,Blades of Glory,19.412028,30/3/2007,3,0,0,93,Released,Blades of Glory,5.9,569
63000000,63,16,50359,en,Hop,16.791058,30/3/2011,3,183953723,183.953723,95,Released,Hop,5.5,331
65000000,65,28,1271,en,300,65.197968,9/12/2006,12,422610419,422.610419,117,Released,300,7,4997
80000000,80,35,693,en,Meet the Fockers,32.829538,22/12/2004,12,516642939,516.642939,115,Released,Meet the Fockers,6.1,1373
60000000,60,35,14306,en,Marley & Me,30.951203,25/12/2008,12,244082376,244.082376,115,Released,Marley & Me,6.9,1343
60000000,60,14,497,en,The Green Mile,103.698022,10/12/1999,12,284600000,284.6,189,Released,The Green Mile,8.2,4048
0,0,28,11199,en,Wild Hogs,31.719463,2/3/2007,3,253625427,253.625427,100,Released,Wild Hogs,5.6,648
150000000,150,16,9982,en,Chicken Little,47.973995,4/11/2005,11,314432665,314.432665,81,Released,Chicken Little,5.6,944
61000000,61,96,210577,en,Gone Girl,143.041543,1/10/2014,10,369330363,369.330363,145,Released,Gone Girl,7.9,5862
60000000,60,28,2501,en,The Bourne Identity,86.476817,14/6/2002,6,214034224,214.034224,119,Released,The Bourne Identity,7.3,3583
58000000,58,12,710,en,GoldenEye,59.824565,16/11/1995,11,352194034,352.194034,130,Released,GoldenEye,6.6,1174
60000000,60,80,2275,en,The General's Daughter,18.345613,18/6/1999,6,149705852,149.705852,116,Released,The General's Daughter,6.1,205
60000000,60,35,37165,en,The Truman Show,56.488027,4/6/1998,6,264118201,264.118201,103,Released,The Truman Show,7.8,4537
70000000,70,12,9837,en,The Prince of Egypt,29.464852,15/12/1998,12,218613188,218.613188,99,Released,The Prince of Egypt,6.8,817
60000000,60,35,10708,en,Daddy Day Care,18.106021,3/5/2003,5,164433867,164.433867,92,Released,Daddy Day Care,5.6,506
61000000,61,28,136400,en,2 Guns,42.881415,2/8/2013,8,131940411,131.940411,109,Released,2 Guns,6.6,1589
60000000,60,35,10992,en,Cats & Dogs,18.735024,4/7/2001,7,93375151,93.375151,87,Released,Cats & Dogs,5,352
60000000,60,28,9654,en,The Italian Job,62.766854,30/5/2003,5,176070171,176.070171,110,Released,The Italian Job,6.6,1919
60000000,60,10,2642,en,Two Weeks Notice,24.153567,19/12/2002,12,93354918,93.354918,101,Released,Two Weeks Notice,5.9,487
60000000,60,12,8916,en,Antz,41.515702,2/10/1998,10,171757863,171.757863,83,Released,Antz,6,1272
70000000,70,35,19899,en,Couples Retreat,26.676487,19/9/2009,9,171844840,171.84484,113,Released,Couples Retreat,5.3,588
60000000,60,12,2119,en,Days of Thunder,16.278022,27/6/1990,6,157920733,157.920733,107,Released,Days of Thunder,5.9,353
60000000,60,35,9641,en,Cheaper by the Dozen 2,18.831023,21/12/2005,12,129181830,129.18183,94,Released,Cheaper by the Dozen 2,5.7,526
61000000,61,28,294254,en,Maze Runner: The Scorch Trials,113.161483,9/9/2015,9,311256926,311.256926,132,Released,Maze Runner: The Scorch Trials,6.4,3040
60000000,60,18,38167,en,Eat Pray Love,28.800112,12/8/2010,8,204594016,204.594016,133,Released,Eat Pray Love,5.8,636
60000000,60,35,5994,en,The Family Man,19.705489,12/12/2000,12,0,0,125,Released,The Family Man,6.5,521
58000000,58,28,39514,en,RED,41.430245,13/10/2010,10,71664962,71.664962,111,Released,RED,6.6,2808
55000000,55,18,9563,en,Any Given Sunday,23.127561,16/12/1999,12,100230832,100.230832,163,Released,Any Given Sunday,6.8,422
60000000,60,18,547,en,The Horse Whisperer,12.867352,14/5/1998,5,186883563,186.883563,170,Released,The Horse Whisperer,6.7,292
65000000,65,18,1538,en,Collateral,44.815022,4/8/2004,8,217764291,217.764291,120,Released,Collateral,7,1451
60000000,60,28,9334,en,The Scorpion King,37.537093,16/4/2002,4,165333180,165.33318,92,Released,The Scorpion King,5.3,779
60000000,60,18,11128,en,Ladder 49,10.99991,1/10/2004,10,74541707,74.541707,115,Released,Ladder 49,6.2,207
60000000,60,80,75780,en,Jack Reacher,56.868399,20/12/2012,12,218340595,218.340595,130,Released,Jack Reacher,6.3,2998
60000000,60,28,8914,en,Deep Blue Sea,22.991269,28/7/1999,7,73648228,73.648228,105,Released,Deep Blue Sea,5.6,604
60000000,60,10,13576,en,Michael Jackson's This Is It,15.798622,28/10/2009,10,0,0,111,Released,This Is It,6.7,247
60000000,60,18,39538,en,Contagion,38.820858,8/9/2011,9,137551594,137.551594,106,Released,Contagion,6.2,1325
0,0,35,10628,en,Kangaroo Jack,10.292864,17/1/2003,1,0,0,89,Released,Kangaroo Jack,4.3,203
60000000,60,16,14836,en,Coraline,51.146047,5/2/2009,2,124596398,124.596398,100,Released,Coraline,7.3,1386
60000000,60,53,8645,en,The Happening,20.501582,11/6/2008,6,163403799,163.403799,91,Released,The Happening,4.9,950
70000000,70,28,9509,en,Man on Fire,45.299089,23/4/2004,4,130293714,130.293714,146,Released,Man on Fire,7.3,1553
50000000,50,35,10067,en,The Shaggy Dog,4.280619,9/3/2006,3,61112916,61.112916,98,Released,The Shaggy Dog,4.5,137
60000000,60,35,9384,en,Starsky & Hutch,28.848842,5/3/2004,3,170268750,170.26875,101,Released,Starsky & Hutch,5.6,644
60000000,60,10,9279,en,Jingle All the Way,22.501041,15/11/1996,11,129832389,129.832389,89,Released,Jingle All the Way,5.5,575
66000000,66,14,1487,en,Hellboy,47.479755,2/4/2004,4,99318987,99.318987,122,Released,Hellboy,6.5,2225
70000000,70,18,9422,en,A Civil Action,10.147321,5/3/1998,3,56702901,56.702901,115,Released,A Civil Action,6.1,109
60000000,60,10,77174,en,ParaNorman,39.539045,3/8/2012,8,107139399,107.139399,90,Released,ParaNorman,6.7,789
60000000,60,28,4824,en,The Jackal,19.747459,14/11/1997,11,159330280,159.33028,124,Released,The Jackal,6.1,527
60000000,60,28,9620,en,Paycheck,29.018826,25/12/2003,12,96269812,96.269812,119,Released,Paycheck,5.9,581
60000000,60,18,9302,en,Up Close & Personal,4.801849,1/3/1996,3,0,0,119,Released,Up Close & Personal,5.9,50
60000000,60,12,10199,en,The Tale of Despereaux,16.493576,19/12/2008,12,50877145,50.877145,93,Released,The Tale of Despereaux,5.8,258
0,0,53,10771,en,The Tuxedo,21.549232,27/9/2002,9,0,0,98,Released,The Tuxedo,5.3,483
60000000,60,28,3512,en,Under Siege 2: Dark Territory,13.080725,13/7/1995,7,104324083,104.324083,100,Released,Under Siege 2: Dark Territory,5.6,210
60000000,60,28,137094,en,Jack Ryan: Shadow Recruit,42.538258,15/1/2014,1,50549107,50.549107,105,Released,Jack Ryan: Shadow Recruit,5.9,1173
60000000,60,18,274479,en,Joy,29.876507,24/12/2015,12,101134059,101.134059,124,Released,Joy,6.4,1581
60000000,60,28,267860,en,London Has Fallen,61.849521,2/3/2016,3,205754447,205.754447,99,Released,London Has Fallen,5.8,1621
70000000,70,87,8078,en,Alien: Resurrection,37.44963,12/11/1997,11,162000000,162,109,Released,Alien: Resurrection,5.9,1365
61000000,61,28,7485,en,Shooter,37.378081,22/3/2007,3,95696996,95.696996,124,Released,Shooter,6.9,1462
60000000,60,16,170687,en,The Boxtrolls,30.656345,10/9/2014,9,108255770,108.25577,97,Released,The Boxtrolls,6.6,668
