platform_id,genre_id,age_rating_id,developer_id,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,global_sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
6,3,1,6949484300004,Warner Bros. Interactive Entertainment,0.36,0.41,0,0.15,0.91,76,27,8.3,48,Traveller's Tales,E10+
7,2,1,6900000001,Genki,0.35,0.27,0.21,0.09,0.91,63,15,8.9,23,Genki,E
1,6,3,8400000001,Nintendo,0.43,0.25,0.16,0.07,0.91,92,59,8.9,950,Monolith Soft,T
15,11,0,0,Ubisoft,0.01,0.83,0,0.07,0.91,,,,,,
12,5,0,0,Hasbro Interactive,0.72,0.17,0,0.01,0.91,,,,,,
13,2,1,6900000001,Codemasters,0.02,0.8,0.02,0.07,0.91,90,13,8.7,31,Codemasters,E
6,3,3,8400000001,Tecmo Koei,0.25,0.13,0.46,0.06,0.91,57,25,7.4,57,Omega Force,T
18,4,1,6900000001,Take-Two Interactive,0.7,0.11,0,0.09,0.91,86,15,5.7,183,Visual Concepts,E
14,1,1,6900000001,Unknown,0.77,0.11,0,0.04,0.91,59,7,,,Mass Media,E
6,4,1,6900000001,Electronic Arts,0.35,0.41,0.02,0.14,0.91,81,38,6.8,110,EA Canada,E
1,2,1,6900000001,Sega,0.48,0.32,0.02,0.09,0.91,56,26,8.1,57,Sonic Team,E
1,4,0,0,Bethesda Softworks,0.84,0,0,0.07,0.91,,,,,,
8,9,0,0,Hudson Soft,0,0,0.91,0,0.91,,,,,,
14,1,1,6900000001,Sega,0.61,0.26,0,0.04,0.91,75,20,7.9,12,Sonic Team,E
6,8,2,7700000001,Codemasters,0.23,0.46,0.05,0.17,0.91,76,42,6.5,53,Codemasters,M
7,4,1,6900000001,Electronic Arts,0.44,0.35,0,0.12,0.9,80,23,7.6,5,EA Sports,E
5,6,3,8400000001,Microsoft Game Studios,0.45,0.26,0.11,0.08,0.9,78,68,8.3,432,Mistwalker,T
10,10,3,8400000001,Capcom,0.4,0.28,0.08,0.14,0.9,77,80,3.4,1221,Capcom,T
18,3,2,7700000001,Square Enix,0.44,0.39,0,0.08,0.9,71,24,7,186,Avalanche Studios,M
8,2,0,0,ASCII Entertainment,0,0,0.9,0,0.9,,,,,,
7,4,1,6900000001,Sony Computer Entertainment,0.44,0.35,0,0.12,0.9,78,36,7.6,9,989 Sports,E
5,6,3,8400000001,Activision,0.68,0.15,0,0.08,0.9,73,75,7.3,82,Vicarious Visions,T
7,2,1,6949484300004,Electronic Arts,0.75,0.03,0,0.12,0.9,90,52,8.8,114,Criterion Games,E10+
5,8,2,7700000001,Electronic Arts,0.51,0.31,0.01,0.08,0.9,76,45,6.7,344,Crytek,M
5,8,2,7700000001,Ubisoft,0.45,0.37,0,0.08,0.9,,,7,109,Ubisoft Montreal,M
5,3,2,7700000001,Namco Bandai Games,0.48,0.32,0.02,0.08,0.9,88,82,8.3,818,CD Projekt Red Studio,M
6,8,2,7700000001,THQ,0.32,0.39,0.04,0.15,0.9,70,60,5.7,174,Kaos Studios,M
13,2,0,0,Psygnosis,0.5,0.34,0,0.06,0.9,,,,,,
10,3,1,6949484300004,Warner Bros. Interactive Entertainment,0.32,0.42,0.02,0.14,0.9,70,46,7,80,TT Games,E10+
6,3,0,0,Ubisoft,0.32,0.42,0,0.16,0.9,,,,,,
15,6,2,7700000001,Bethesda Softworks,0.32,0.51,0,0.07,0.9,71,64,5.7,2421,ZeniMax Media,M
13,3,0,0,989 Studios,0.5,0.34,0,0.06,0.9,,,,,,
7,4,1,6900000001,Sony Computer Entertainment,0.17,0.13,0.55,0.05,0.9,70,44,8.1,8,Clap Hanz,E
6,2,1,6900000001,THQ,0.52,0.25,0,0.12,0.9,74,44,7.4,10,Rainbow Studios,E
10,4,1,6900000001,Electronic Arts,0.63,0.13,0,0.15,0.9,74,13,5.2,118,EA Sports,E
14,5,1,6900000001,Sega,0.41,0.43,0.01,0.05,0.9,73,28,7.6,34,Sonic Team,E
12,4,0,0,Electronic Arts,0.84,0.05,0,0.01,0.9,,,,,,
7,5,3,8400000001,Activision,0.74,0.03,0.01,0.12,0.9,50,14,6.5,28,Vicarious Visions,T
14,8,3,8400000001,Electronic Arts,0.65,0.22,0,0.03,0.9,71,16,7.5,15,Electronic Arts,T
4,3,1,6949484300004,Disney Interactive Studios,0.34,0.46,0,0.1,0.9,69,5,,,Traveller's Tales,E10+
11,3,1,6949484300004,Warner Bros. Interactive Entertainment,0.42,0.36,0.04,0.07,0.9,61,4,5.2,11,TT Games,E10+
6,1,3,8400000001,Activision,0.42,0.34,0,0.14,0.9,86,53,7.8,49,FreeStyleGames,T
5,3,1,6949484300004,Activision,0.54,0.27,0,0.08,0.9,,,,,Toys for Bob,E10+
14,6,3,8400000001,Activision,0.62,0.24,0,0.04,0.9,82,63,8.5,14,Raven Software,T
14,4,1,6900000001,Electronic Arts,0.81,0.05,0,0.04,0.9,85,28,7.6,14,EA Canada,E
7,4,1,6900000001,Electronic Arts,0.44,0.34,0,0.11,0.9,68,21,6.6,27,Magic Pockets,E
1,3,1,6949484300004,Warner Bros. Interactive Entertainment,0.48,0.34,0,0.07,0.9,,,7.2,21,TT Games,E10+
9,5,1,6900000001,Activision,0.62,0.24,0,0.03,0.89,71,6,,,Vicarious Visions,E
7,4,2,7700000001,Unknown,0.74,0.03,0,0.12,0.89,76,25,8,20,Midway,M
5,4,1,6900000001,THQ,0.73,0.1,0,0.06,0.89,68,11,,,Blitz Games Studios,E
9,5,3,8400000001,Konami Digital Entertainment,0.6,0.22,0.05,0.02,0.89,91,22,8.5,59,KCEK,T
6,8,2,7700000001,Sony Computer Entertainment,0.66,0.11,0.04,0.08,0.89,67,64,6.3,121,Zipper Interactive,M
7,4,1,6900000001,Electronic Arts,0.74,0.03,0,0.12,0.89,83,29,6.2,16,EA Sports,E
5,4,1,6900000001,Electronic Arts,0.17,0.62,0,0.1,0.89,77,47,6.7,58,EA Sports,E
9,11,1,6900000001,Nintendo,0.46,0.17,0.24,0.02,0.89,84,16,8.6,58,Nintendo,E
9,12,1,6900000001,Nintendo,0.42,0.16,0.3,0.02,0.89,85,38,9.1,132,Intelligent Systems,E
1,2,0,0,Disney Interactive Studios,0.43,0.37,0,0.09,0.89,,,,,,
4,7,1,6900000001,Midway Games,0.3,0.49,0,0.1,0.89,76,8,,,Midway Studios - San Diego,E
3,12,0,0,Nintendo,0,0,0.89,0,0.89,,,,,,
10,3,0,0,Sony Computer Entertainment,0.72,0,0,0.17,0.89,,,,,,
17,8,3,8400000001,Sony Computer Entertainment,0.44,0.27,0,0.18,0.89,77,56,8.3,80,Guerrilla,T
20,3,1,6900000001,THQ,0.69,0.18,0,0.02,0.89,62,11,5.5,8,Traveller's Tales,E
5,3,1,6949484300004,Warner Bros. Interactive Entertainment,0.48,0.33,0,0.08,0.89,,,6.8,14,TT Games,E10+
13,9,3,8400000001,Sony Computer Entertainment,0.16,0.11,0.56,0.06,0.89,83,10,8.2,22,Namco,T
7,4,1,6900000001,Sega,0.44,0.34,0,0.11,0.89,85,16,7.5,6,Visual Concepts,E
6,2,1,6900000001,Disney Interactive Studios,0.42,0.33,0,0.14,0.89,83,43,7.8,30,Black Rock Studio,E
1,4,0,0,Atari,0.38,0.29,0.15,0.08,0.89,,,,,,
17,8,2,7700000001,Sony Computer Entertainment,0.27,0.35,0.05,0.21,0.89,81,67,8.1,84,Sony Bend,M
4,8,3,8400000001,Activision,0.56,0.25,0,0.08,0.89,75,12,7.8,20,n-Space,T
6,4,1,6900000001,Electronic Arts,0.52,0.25,0,0.11,0.89,80,41,7.3,17,Electronic Arts,E
1,11,0,0,Ubisoft,0.36,0.43,0,0.1,0.89,,,,,,
13,4,0,0,Sony Computer Entertainment,0.49,0.34,0,0.06,0.89,,,,,,
6,5,0,0,Sony Computer Entertainment,0.6,0.18,0,0.11,0.89,,,,,,
1,4,1,6900000001,Electronic Arts,0.28,0.51,0,0.09,0.89,80,18,8.4,22,EA Canada,E
7,1,0,0,Sony Computer Entertainment,0,0.68,0,0.2,0.89,,,,,,
6,3,1,6949484300004,Activision,0.47,0.29,0,0.13,0.89,70,25,7.1,16,Traveller's Tales,E10+
8,6,0,0,SquareSoft,0,0,0.89,0,0.89,,,,,,
4,6,1,6900000001,Nintendo,0.83,0,0,0.06,0.89,70,17,7.9,15,RED Entertainment,E
6,1,0,0,Sony Computer Entertainment,0.28,0.47,0,0.13,0.89,,,,,,
6,3,1,6900000001,Electronic Arts,0.82,0,0,0.07,0.89,79,9,4.1,34,EA Tiburon,E
1,1,1,6900000001,Sega,0.41,0.37,0.01,0.09,0.88,68,43,8.1,40,Gearbox Software,E
13,5,0,0,Capcom,0.44,0.3,0.09,0.06,0.88,,,,,,
6,3,3,8400000001,Electronic Arts,0.38,0.36,0,0.15,0.88,71,30,7.5,49,EA Redwood Shores,T
15,8,2,7700000001,Activision,0.01,0.79,0,0.09,0.88,86,40,4.2,6430,Infinity Ward,M
6,3,3,8400000001,Square Enix,0.27,0.46,0,0.15,0.88,78,37,8.1,60,Crystal Dynamics,T
5,2,1,6900000001,Codemasters,0.18,0.59,0.01,0.1,0.88,84,43,7.5,65,Codemasters Birmingham,E
6,8,2,7700000001,Ubisoft,0.35,0.37,0.01,0.15,0.88,78,47,7.8,91,Techland,M
5,11,0,0,Mojang,0.48,0.33,0,0.08,0.88,,,,,,
1,1,0,0,Unknown,0.11,0,0.77,0.01,0.88,,,,,,
7,3,1,6900000001,Take-Two Interactive,0.43,0.34,0,0.11,0.88,84,23,8.3,13,Visual Concepts,E
17,10,3,8400000001,Square Enix,0.21,0.12,0.46,0.08,0.88,78,52,8.3,144,Square Enix,T
7,1,0,0,Sony Computer Entertainment,0.32,0.06,0,0.5,0.88,,,,,,
13,8,0,0,CTO SpA,0.49,0.33,0,0.06,0.88,,,,,,
1,2,1,6900000001,Ubisoft,0.8,0,0.01,0.07,0.88,51,11,7.8,17,Ubisoft,E
18,3,2,7700000001,Ubisoft,0.47,0.33,0,0.08,0.88,77,27,6.4,194,Ubisoft Montreal,M
11,3,2,7700000001,Capcom,0.3,0.22,0.3,0.05,0.88,82,78,8.5,397,Capcom,M
4,6,1,6900000001,Sega,0.5,0.29,0.01,0.08,0.88,74,55,7.3,81,BioWare,E
4,3,3,8400000001,LucasArts,0.5,0.28,0,0.09,0.88,61,8,5.5,18,n-Space,T
15,3,2,7700000001,Take-Two Interactive,0.01,0.79,0,0.07,0.88,90,40,6.6,2299,Rockstar Toronto,M
5,1,3,8400000001,MTV Games,0.73,0.09,0,0.06,0.88,93,57,8.2,137,Harmonix Music Systems,T
5,10,3,8400000001,THQ,0.44,0.35,0,0.08,0.88,75,49,7.6,45,Yuke's,T
7,4,1,6900000001,Global Star,0.43,0.33,0,0.11,0.88,86,25,8.1,18,Kush Games,E
10,8,2,7700000001,Take-Two Interactive,0.38,0.33,0.03,0.14,0.88,82,49,7.8,345,Gearbox Software,M
14,9,3,8400000001,Microsoft Game Studios,0.65,0.19,0,0.03,0.87,88,49,8.8,45,FASA Studio,T
1,4,1,6900000001,Electronic Arts,0.8,0,0,0.07,0.87,76,29,6.8,27,EA Tiburon,E
13,8,3,8400000001,TalonSoft,0.49,0.33,0,0.06,0.87,48,4,6.6,16,Runecraft,T
13,5,0,0,Crystal Dynamics,0.49,0.33,0,0.06,0.87,,,,,,
1,2,1,6900000001,Codemasters,0.15,0.62,0,0.11,0.87,69,29,7.2,30,Sumo Digital,E
8,4,0,0,ASCII Entertainment,0,0,0.87,0,0.87,,,,,,
14,8,2,7700000001,Ubisoft,0.61,0.24,0,0.03,0.87,81,33,8.8,17,Red Storm Entertainment,M
5,3,2,7700000001,Square Enix ,0.38,0.4,0.01,0.08,0.87,80,47,7.9,468,United Front Games,M
5,6,2,7700000001,Electronic Arts,0.55,0.24,0.01,0.07,0.87,80,71,7.7,446,Big Huge Games,M
17,12,0,0,Konami Digital Entertainment,0.32,0.26,0.12,0.17,0.87,,,,,,
13,2,0,0,Infogrames,0.43,0.29,0.09,0.06,0.87,,,,,,
11,3,0,0,"mixi, Inc",0,0,0.87,0,0.87,,,,,,
7,6,1,6949484300004,Square Enix,0.73,0.03,0,0.12,0.87,68,20,7.2,105,Jupiter Corporation,E10+
17,6,3,8400000001,Sega,0.08,0.11,0.62,0.06,0.87,69,27,8.1,35,Alfa System,T
4,1,0,0,Pinnacle,0,0.81,0,0.06,0.87,,,,,,
5,1,1,6949484300004,Ubisoft,0.62,0.18,0,0.07,0.87,63,31,6.8,29,Ubisoft Montreal,E10+
13,4,0,0,Sony Computer Entertainment,0.48,0.33,0,0.06,0.87,,,,,,
6,3,1,6900000001,Sony Computer Entertainment,0.42,0.3,0.01,0.15,0.87,73,69,6.9,159,"Media Molecule, United Front Games",E
7,4,3,8400000001,Activision,0.72,0.03,0,0.12,0.87,69,17,7.3,19,Shaba Games,T
13,4,0,0,Electronic Arts,0.48,0.33,0,0.06,0.87,,,,,,
5,2,1,6900000001,Codemasters,0.33,0.44,0.01,0.09,0.87,87,62,7.9,131,Codemasters,E
5,2,1,6900000001,Codemasters,0.38,0.4,0,0.09,0.87,83,59,7.4,94,Codemasters,E
17,1,0,0,Sony Computer Entertainment,0.2,0.44,0,0.23,0.87,,,,,,
5,8,2,7700000001,THQ,0.48,0.29,0.01,0.09,0.87,85,84,8.1,237,Volition Inc.,M
7,10,3,8400000001,Electronic Arts,0.72,0.03,0,0.12,0.87,88,37,9,37,EA Sports,T
14,8,3,8400000001,SCi,0.48,0.37,0,0.02,0.87,65,14,8.1,17,SCi,T
5,3,1,6949484300004,Warner Bros. Interactive Entertainment,0.47,0.32,0,0.08,0.87,,,7.1,14,TT Games,E10+
7,4,1,6900000001,Electronic Arts,0.43,0.33,0,0.11,0.87,65,17,,,Pandemic Studios,E
1,9,1,6900000001,505 Games,0.51,0.27,0.01,0.08,0.87,62,17,4.9,12,Cooking Mama Limited,E
5,8,2,7700000001,Ubisoft,0.47,0.3,0,0.09,0.87,76,65,8.3,149,Gearbox Software,M
13,6,3,8400000001,Crave Entertainment,0.3,0.2,0.3,0.06,0.87,92,19,8.3,129,SquareSoft,T
7,3,3,8400000001,Tecmo Koei,0.11,0.09,0.64,0.03,0.87,55,14,8.2,16,Omega Force,T
16,1,0,0,Quelle,0.81,0.05,0,0.01,0.87,,,,,,
6,8,2,7700000001,Electronic Arts,0.26,0.42,0.03,0.16,0.87,77,23,6.3,288,Crytek,M
6,8,3,8400000001,Electronic Arts,0.29,0.39,0.02,0.16,0.87,72,43,7.1,73,Pandemic Studios,T
7,1,3,8400000001,Sony Computer Entertainment,0.1,0.59,0,0.18,0.87,73,29,,,SCEE,T
4,1,1,6900000001,Disney Interactive Studios,0.59,0.2,0,0.08,0.86,58,7,,,Disney Interactive Studios,E
1,3,1,6949484300004,Atari,0.59,0.2,0,0.07,0.86,76,29,8.5,28,Red Fly Studio,E10+
11,6,3,8400000001,Square Enix,0,0,0.86,0,0.86,,,,,Cygames,T
6,4,0,0,Sega,0.14,0.54,0.01,0.18,0.86,,,,,,
10,1,3,8400000001,Activision,0.34,0.38,0,0.14,0.86,80,69,6.2,160,FreeStyleGames,T
1,9,1,6949484300004,Nintendo,0.46,0.21,0.12,0.06,0.86,76,42,8.5,26,Arika,E10+
17,4,1,6900000001,Konami Digital Entertainment,0.01,0.72,0.12,0.01,0.86,81,10,8.3,14,KCET,E
7,10,3,8400000001,Rage Software,0.42,0.33,0,0.11,0.86,74,14,8.4,11,Rage Software,T
13,2,1,6900000001,Empire Interactive,0.48,0.33,0,0.06,0.86,53,4,5.8,4,Toolbox Design,E
12,4,0,0,Electronic Arts,0.81,0.04,0,0.01,0.86,,,,,,
5,1,3,8400000001,Activision,0.47,0.31,0,0.08,0.86,72,65,6.5,51,Neversoft Entertainment,T
13,4,0,0,Sony Computer Entertainment,0.48,0.32,0,0.06,0.86,,,,,,
17,7,1,6900000001,Sony Computer Entertainment,0.12,0.51,0,0.23,0.86,76,46,7.9,14,Team 17,E
7,3,3,8400000001,Tecmo Koei,0.17,0.13,0.51,0.04,0.86,72,15,9.1,39,Omega Force,T
1,7,1,6900000001,THQ,0.6,0.19,0,0.07,0.85,71,7,,,Page 44 Studios,E
13,3,0,0,3DO,0.47,0.32,0,0.06,0.85,,,,,,
4,4,0,0,Electronic Arts,0.1,0.65,0,0.11,0.85,,,,,,
5,4,1,6900000001,Electronic Arts,0.32,0.42,0.02,0.09,0.85,83,61,8.1,58,Electronic Arts,E
1,3,3,8400000001,Eidos Interactive,0.12,0.62,0,0.11,0.85,73,22,7.3,25,Crystal Dynamics,T
5,4,1,6900000001,Take-Two Interactive,0.79,0,0,0.07,0.85,81,33,7,28,Visual Concepts,E
13,10,0,0,Virgin Interactive,0.14,0.09,0.57,0.06,0.85,,,,,,
14,4,1,6900000001,Electronic Arts,0.64,0.18,0,0.03,0.85,88,26,8.9,14,EA Sports,E
2,5,0,0,Konami Digital Entertainment,0.4,0.07,0.37,0.01,0.85,,,,,,
6,3,1,6949484300004,Warner Bros. Interactive Entertainment,0.35,0.36,0,0.14,0.85,,,7.4,14,TT Games,E10+
6,6,2,7700000001,Electronic Arts,0.37,0.29,0.09,0.11,0.85,81,34,7.6,376,Big Huge Games,M
13,3,0,0,GT Interactive,0.47,0.32,0,0.06,0.85,,,,,,
6,10,3,8400000001,Atari,0.22,0.33,0.18,0.12,0.85,71,32,7.2,51,"Dimps Corporation, Namco Bandai Games",T
1,4,1,6949484300004,Ubisoft,0.69,0.1,0,0.06,0.85,,,,,Land Ho!,E10+
6,10,3,8400000001,Namco Bandai Games,0.28,0.31,0.13,0.13,0.85,82,50,8.2,193,Namco Bandai Games,T
6,3,2,7700000001,Ubisoft Annecy,0.52,0.16,0.08,0.1,0.85,83,52,7.7,115,Team Ninja,M
7,3,1,6900000001,THQ,0.31,0,0,0.53,0.85,65,9,8,11,Asobo Studio,E
13,4,0,0,Sony Computer Entertainment,0.47,0.32,0,0.06,0.85,,,,,,
7,2,1,6900000001,Acclaim Entertainment,0.42,0.32,0,0.11,0.85,86,31,8.2,48,Criterion Games,E
19,4,1,6900000001,Nintendo,0.35,0.23,0.21,0.05,0.85,72,19,7.7,72,Nintendo,E
7,10,3,8400000001,Virgin Interactive,0.32,0.25,0.2,0.08,0.85,64,17,7.9,31,Arika,T
4,5,1,6900000001,Nintendo,0.6,0,0.2,0.05,0.85,75,25,8.4,26,TOSE,E
6,4,1,6900000001,Electronic Arts,0.79,0,0,0.06,0.85,85,22,7.4,25,EA Tiburon,E
1,8,2,7700000001,Sega,0.44,0.3,0.02,0.09,0.85,78,65,8.7,95,Headstrong Games,M
6,8,2,7700000001,Electronic Arts,0.44,0.27,0.01,0.12,0.85,74,56,7,88,EA Montreal,M
6,3,2,7700000001,THQ,0.35,0.35,0.01,0.14,0.84,84,39,7.1,422,Vigil Games,M
20,3,3,8400000001,Activision,0.65,0.17,0,0.02,0.84,80,41,8.8,30,Treyarch,T
5,3,2,7700000001,Warner Bros. Interactive Entertainment,0.52,0.24,0,0.08,0.84,61,48,7.4,113,Snowblind Studios,M
6,6,3,8400000001,Namco Bandai Games,0.2,0.12,0.45,0.07,0.84,71,59,7.9,216,Bandai Namco Games,T
6,3,3,8400000001,Sony Computer Entertainment,0.34,0.36,0,0.14,0.84,78,74,7.9,96,Terminal Reality,T
20,3,3,8400000001,THQ,0.65,0.17,0,0.02,0.84,63,27,7.1,7,Heavy Iron Studios,T
19,6,3,8400000001,Nintendo,0.36,0.28,0.14,0.06,0.84,84,87,8.9,1548,Monolith Soft,T
6,4,1,6900000001,Take-Two Interactive,0.75,0.01,0.01,0.07,0.84,83,30,7.8,39,Visual Concepts,E
4,9,1,6900000001,Ubisoft,0.46,0.3,0,0.09,0.84,,,,,Ubisoft,E
7,2,1,6900000001,Acclaim Entertainment,0.41,0.32,0,0.11,0.84,68,19,,,Acclaim,E
2,6,0,0,SquareSoft,0.32,0,0.52,0,0.84,,,,,,
6,4,3,8400000001,Electronic Arts,0.46,0.25,0.01,0.12,0.84,84,50,7.8,53,EA Black Box,T
13,4,0,0,THQ,0.47,0.32,0,0.05,0.84,,,,,,
7,2,3,8400000001,Empire Interactive,0.41,0.32,0,0.11,0.84,62,15,5.3,20,Eutechnyx,T
6,3,2,7700000001,Bethesda Softworks,0.26,0.34,0.13,0.12,0.84,,,7.6,193,Tango Gameworks,M
7,6,3,8400000001,Sony Computer Entertainment,0.24,0.16,0.39,0.05,0.84,83,59,8.4,89,Level 5,T
7,4,1,6900000001,Sega,0.41,0.32,0,0.11,0.84,86,14,8.1,10,Visual Concepts,E
6,4,1,6900000001,Electronic Arts,0.75,0,0,0.09,0.84,77,9,6.2,40,EA Tiburon,E
4,3,1,6900000001,Electronic Arts,0.28,0.46,0,0.1,0.84,51,15,4.9,19,Visual Impact,E
5,8,2,7700000001,505 Games,0.46,0.28,0.02,0.07,0.84,67,37,6.8,131,Rebellion,M
9,11,1,6900000001,Nintendo,0.6,0.22,0,0.01,0.84,89,50,9,132,Nintendo,E
7,3,1,6949484300004,D3Publisher,0.09,0,0,0.74,0.84,,,7.6,14,High Voltage Software,E10+
17,2,1,6949484300004,Electronic Arts,0.7,0.05,0,0.08,0.84,86,53,8.4,108,Criterion Games,E10+
13,7,0,0,Atari,0.46,0.32,0,0.05,0.84,,,,,,
1,9,3,8400000001,Ubisoft,0.74,0.04,0,0.06,0.83,57,11,6.7,28,Ubisoft,T
1,4,1,6900000001,Electronic Arts,0.76,0.01,0,0.06,0.83,82,19,7.2,22,EA Tiburon,E
13,9,0,0,Sony Computer Entertainment,0.22,0.15,0.4,0.05,0.83,,,,,,
7,3,3,8400000001,THQ,0.24,0.19,0.34,0.06,0.83,75,17,8.8,24,Omega Force,T
17,4,1,6900000001,Unknown,0.77,0.03,0,0.04,0.83,78,18,6.6,16,EA Tiburon,E
6,8,3,8400000001,Namco Bandai Games,0.32,0.32,0.05,0.14,0.83,60,52,7.4,21,Nex Entertainment,T
5,8,2,7700000001,Take-Two Interactive,0.52,0.25,0,0.07,0.83,49,76,4.4,456,"Gearbox Software, 3D Realms",M
9,3,1,6900000001,Disney Interactive Studios,0.6,0.22,0,0.01,0.83,57,6,5,5,Artificial Mind and Movement,E
7,4,0,0,Electronic Arts,0.27,0.21,0.28,0.07,0.83,,,,,,
6,4,1,6900000001,Electronic Arts,0.78,0,0,0.05,0.83,82,17,5.8,41,EA Sports,E
14,8,2,7700000001,Microsoft Game Studios,0.62,0.18,0.01,0.03,0.83,77,45,7.8,49,Digital Anvil,M
6,4,1,6900000001,Electronic Arts,0.37,0.33,0,0.13,0.83,78,40,6.7,17,EA Sports,E
3,1,0,0,Konami Digital Entertainment,0,0,0.83,0,0.83,,,,,,
1,10,3,8400000001,THQ,0.44,0.31,0,0.08,0.83,79,18,8.5,18,Yuke's,T
13,1,0,0,Unknown,0.46,0.31,0,0.05,0.83,,,,,,
13,11,0,0,Capcom,0.39,0.26,0.12,0.05,0.83,,,,,,
7,5,1,6949484300004,Sony Computer Entertainment,0.69,0.03,0,0.11,0.83,83,59,8.8,130,Sucker Punch,E10+
7,4,1,6900000001,Unknown,0.41,0.32,0,0.11,0.83,77,25,8.2,6,Midway,E
1,2,1,6949484300004,Electronic Arts,0.45,0.3,0,0.08,0.83,69,41,7.4,38,EA Montreal,E10+
6,10,3,8400000001,Capcom,0.42,0.21,0.1,0.09,0.83,84,51,5.3,191,Capcom,T
13,5,0,0,Sony Computer Entertainment,0.46,0.31,0,0.05,0.83,,,,,,
13,11,0,0,Interplay,0.46,0.31,0,0.05,0.83,,,,,,
5,12,1,6949484300004,Take-Two Interactive,0.58,0.17,0,0.07,0.83,84,55,7.8,171,Firaxis Games,E10+
11,6,3,8400000001,Namco Bandai Games,0.43,0.19,0.14,0.06,0.83,75,33,7.6,197,Bandai Namco Games,T
6,3,2,7700000001,Electronic Arts,0.4,0.26,0.05,0.11,0.83,82,52,4.3,1197,BioWare,M
1,8,2,7700000001,Activision,0.55,0.2,0,0.08,0.82,70,16,1.8,442,"Treyarch, Sledgehammer Games",M
6,3,2,7700000001,Sony Computer Entertainment,0.73,0,0,0.1,0.82,,,8.3,52,"Ready at Dawn, SCE Santa Monica",M
4,3,0,0,Warner Bros. Interactive Entertainment,0.6,0.16,0,0.07,0.82,,,,,,
14,8,3,8400000001,Electronic Arts,0.58,0.22,0,0.03,0.82,78,30,7.8,25,Eurocom Entertainment Software,T
20,4,3,8400000001,Activision,0.64,0.17,0,0.02,0.82,91,27,9,27,Neversoft Entertainment,T
7,6,3,8400000001,Activision,0.69,0.03,0,0.11,0.82,81,29,8.2,33,Raven Software,T
5,1,3,8400000001,Activision,0.64,0.12,0,0.06,0.82,86,66,7.9,23,FreeStyleGames,T
1,9,1,6900000001,Rising Star Games,0.67,0.03,0.06,0.05,0.82,65,18,8.2,28,Marvelous Entertainment,E
17,4,3,8400000001,Activision,0.46,0.21,0,0.15,0.82,83,49,8,34,Shaba Games,T
14,2,1,6900000001,Electronic Arts,0.68,0.11,0,0.03,0.82,75,18,6.4,15,EA Seattle,E
12,10,0,0,Nintendo,0.61,0.19,0,0.01,0.82,,,,,,
2,7,0,0,Nintendo,0.42,0.1,0.28,0.02,0.82,,,,,,
1,1,3,8400000001,Konami Digital Entertainment,0.51,0.24,0,0.07,0.82,,,,,Konami,T
4,7,1,6900000001,Scholastic Inc.,0.76,0,0,0.06,0.82,53,6,,,Big Blue Bubble Inc.,E
14,4,1,6900000001,Microsoft Game Studios,0.69,0.11,0,0.02,0.82,78,30,9,20,Indie Built,E
1,1,1,6900000001,Ubisoft,0.76,0,0,0.06,0.82,,,4.3,9,Ludia Inc.,E
16,3,0,0,Mystique,0.76,0.05,0,0.01,0.82,,,,,,
5,8,2,7700000001,Midway Games,0.4,0.33,0.01,0.09,0.82,77,59,7.6,91,Midway,M
7,5,1,6900000001,THQ,0.4,0.31,0,0.1,0.82,,,6.6,13,Evolution Games,E
7,6,2,7700000001,Atlus,0.34,0.04,0.36,0.08,0.82,90,47,8.9,634,Atlus Co.,M
6,3,2,7700000001,Capcom,0.42,0.19,0.11,0.09,0.82,74,27,8.8,158,"Capcom, Pipeworks Software, Inc.",M
10,3,0,0,Square Enix,0.28,0.38,0.03,0.13,0.82,,,,,,
6,3,2,7700000001,Warner Bros. Interactive Entertainment,0.25,0.42,0.01,0.13,0.82,63,33,7,100,Snowblind Studios,M
3,6,0,0,Enix Corporation,0,0,0.81,0,0.81,,,,,,
7,10,3,8400000001,Midway Games,0.4,0.31,0,0.1,0.81,75,20,,,Midway,T
5,1,3,8400000001,Microsoft Game Studios,0.57,0.18,0,0.06,0.81,86,43,8,45,Harmonix Music Systems,T
8,11,0,0,ChunSoft,0,0,0.81,0,0.81,,,,,,
4,9,1,6900000001,Ubisoft,0.4,0.33,0,0.09,0.81,,,,,Gevo Entertainment,E
13,6,3,8400000001,Namco Bandai Games,0.06,0.04,0.66,0.05,0.81,78,9,8.7,31,Namco,T
8,7,0,0,Hudson Soft,0,0,0.81,0,0.81,,,,,,
13,2,1,6900000001,Electronic Arts,0.45,0.31,0,0.05,0.81,73,8,6.1,9,Black Box,E
6,3,0,0,Sony Computer Entertainment,0.67,0.07,0,0.08,0.81,,,,,,
20,3,1,6900000001,Nintendo,0.63,0.16,0,0.02,0.81,86,55,7.2,74,Nintendo,E
13,4,0,0,Konami Digital Entertainment,0,0,0.76,0.05,0.81,,,,,,
17,11,3,8400000001,Sony Computer Entertainment,0.19,0.41,0,0.22,0.81,66,43,8.7,52,SCEE,T
13,6,3,8400000001,Enix Corporation,0.07,0.05,0.63,0.05,0.81,81,8,8.8,37,Tri-Ace,T
